,location_id,location_name,parameter,datetimeUtc,latitude,longitude
96,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-23T08:00:00Z,43.40443999978843,-3.841940000374513
97,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-23T09:00:00Z,43.40443999978843,-3.841940000374513
98,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-23T10:00:00Z,43.40443999978843,-3.841940000374513
99,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-23T11:00:00Z,43.40443999978843,-3.841940000374513
100,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-23T12:00:00Z,43.40443999978843,-3.841940000374513
101,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-23T13:00:00Z,43.40443999978843,-3.841940000374513
102,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-23T14:00:00Z,43.40443999978843,-3.841940000374513
103,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-23T15:00:00Z,43.40443999978843,-3.841940000374513
104,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-23T16:00:00Z,43.40443999978843,-3.841940000374513
105,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-23T17:00:00Z,43.40443999978843,-3.841940000374513
106,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-23T18:00:00Z,43.40443999978843,-3.841940000374513
107,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-23T19:00:00Z,43.40443999978843,-3.841940000374513
108,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-23T20:00:00Z,43.40443999978843,-3.841940000374513
109,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-23T21:00:00Z,43.40443999978843,-3.841940000374513
110,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-23T22:00:00Z,43.40443999978843,-3.841940000374513
111,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-23T23:00:00Z,43.40443999978843,-3.841940000374513
112,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-24T00:00:00Z,43.40443999978843,-3.841940000374513
113,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-24T01:00:00Z,43.40443999978843,-3.841940000374513
114,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-24T02:00:00Z,43.40443999978843,-3.841940000374513
115,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-24T03:00:00Z,43.40443999978843,-3.841940000374513
116,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-24T04:00:00Z,43.40443999978843,-3.841940000374513
117,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-24T05:00:00Z,43.40443999978843,-3.841940000374513
118,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-24T06:00:00Z,43.40443999978843,-3.841940000374513
119,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-24T07:00:00Z,43.40443999978843,-3.841940000374513
120,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-24T08:00:00Z,43.40443999978843,-3.841940000374513
121,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-24T09:00:00Z,43.40443999978843,-3.841940000374513
122,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-24T10:00:00Z,43.40443999978843,-3.841940000374513
123,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-24T11:00:00Z,43.40443999978843,-3.841940000374513
124,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-24T12:00:00Z,43.40443999978843,-3.841940000374513
125,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-24T13:00:00Z,43.40443999978843,-3.841940000374513
126,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-24T14:00:00Z,43.40443999978843,-3.841940000374513
127,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-24T15:00:00Z,43.40443999978843,-3.841940000374513
128,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-24T16:00:00Z,43.40443999978843,-3.841940000374513
129,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-24T17:00:00Z,43.40443999978843,-3.841940000374513
130,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-24T18:00:00Z,43.40443999978843,-3.841940000374513
131,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-24T19:00:00Z,43.40443999978843,-3.841940000374513
132,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-24T20:00:00Z,43.40443999978843,-3.841940000374513
133,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-24T21:00:00Z,43.40443999978843,-3.841940000374513
134,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-24T22:00:00Z,43.40443999978843,-3.841940000374513
135,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-24T23:00:00Z,43.40443999978843,-3.841940000374513
136,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-25T00:00:00Z,43.40443999978843,-3.841940000374513
137,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-25T01:00:00Z,43.40443999978843,-3.841940000374513
